id,title,release_date,overview,vote_average,vote_count,popularity,original_language,adult
253713,Login,2012-10-11,"""Login"" is a Hindi feature film about three different individuals and how the Internet and social networking sites affect their lives...",6.0,4,0.128,hi,False
97183,Blood Junkie,2010-05-20,"A hyper-hipster 1980s horror comedy about a group of teenagers that discover a mysterious abandoned building where bad things happen. Shot in Wisconsin for $6000, Blood Junkie is a refreshing new vision in DIY independent film making.",5.5,8,0.1321,en,False
712382,Narciso Gray di questa gioventù che non decade,2012-12-01,,10.0,1,0.0,it,False
35759,My Super Psycho Sweet 16,2009-10-15,A spoiled teen’s birthday bash turns killer after she convinced her parents to re-open a roller skating rink where a series of brutal murders took place and the killer comes back to wreak havoc during her party.,6.278,36,0.4931,en,False
476234,The Lake,1950-06-15,"Bad weather, farmers who do not allow the dumping of their estate, and people who are willing to sabotage for ideological reasons, disrupt the building of hydro-power on the Neretva river. Upon completion of construction, the benefits of electricity assures people of the necessity of progress.",6.3,3,0.1175,sh,False
69615,Achchamundu Achchamundu,2009-07-17,"Senthil Kumar (Prasanna) and Malini (Sneha) are a happily married couple in New Jersey, living life like any other born-in-India, arrived-in-the-US couple do. He submerges himself in the office and eats sambhar rice at home and she never misses a bhajan at the temple and shops at Indian stores. They have a daughter Rithika (Akshaya Dinesh), 5 years old, the apple of their lives (their car's registration number carries the name of their daughter.) They have just settled down in a new, spacious home about which Malini, understandably, has fears. The couple squabble amicably about everything from her perpetual laundry and cooking; while Senthil argues with friends about the significance of viboothi (holy ash, usually applied on forehead) and takes his family on weekend trips and birthday parties. It is a normal, happy life in the US until Robertson (John Shea) arrives, to paint the basement. Now, things are never the same at home again.",4.5,2,0.8848,ta,False
18484,Wassup Rockers,2005-09-12,"Instead of adhering to the norms of their South Central neighborhood, a group of skater boys opt to bus into Hollywood and Beverly Hills, where they attract local rich girls - and plenty of trouble with the police, jealous boyfriends, and nervous parents.",5.742,66,0.6605,en,False
277392,The Phoenix,1978-08-12,"This extraordinarily complex film is not only a send-up of every samurai film ever made, it is also an extrapolation of the value of life. The Yamatai, represented by Prince Susano-O and elderly advisor Sumuke, hire Yumihiko of Matsuro to hunt the phoenix so that Queen Himiko, sister of Susano-O can have eteranal life.",5.6,8,0.7389,ja,False
136653,Homage to Chagall: The Colours of Love,1977-06-19,"For over three-quarters of a century, Russian-born Marc Chagall set new standards for modern art with his colorful, heartfelt paintings, murals and stained glass works. In rare filmed interviews and looks at his creations Chagall's devotion to his Jewish heritage and his love of humanity is shown.",5.0,3,0.2278,en,False
342069,Ishq Actually,,"Gia is at a crossroads in her life, with the arrows pointing towards Neil in one direction and Kabir in the opposite direction. She grapples with making a decision as she's torn between the two worlds that she's been living in. Love is the unanswered emotion that leads to a series of life altering situations . Amazed at life's sense of timing, she treads along a path that she believes will lead to her true love.",6.0,2,0.0071,en,False
231411,Hopalong Casualty,1960-10-08,"Wile E. Coyote tries to catch the Road Runner using a dynamite stick on a fishing pole, a Christmas present wrapping machine, and ACME Earthquake pills.",6.8,20,0.3862,en,False
604597,The Perfect Wedding,2019-02-22,"Vu Quy Đại Náo tells the story of the close friends Trang, Hien and Hoang who are young people who are free to love and consider ""dullness"" but facing the pressure of marriage from the family. Decided to flee together; Running out of money, all three went to rent a wedding. Under the lens of director Le Thien Vien, the culture of the river and especially the wedding culture of Western provinces show affection and simplicity, this is a great plus point of the film.",7.0,1,0.2914,vi,False
16187,Buzz Lightyear of Star Command: The Adventure Begins,2000-08-08,Buzz Lightyear must battle Emperor Zurg with the help of three hopefuls who insist on being his partners.,6.4,325,1.9122,en,False
17803,12:01,1993-07-05,"Office employee Barry Thomas is caught in a ""time bounce"" caused by a glitch in the company's secret project. Now the same day occurs again and again - and Barry's the only one who can do anything about it, including saving the life of beautiful research assistant Lisa Fredericks.",6.248,143,0.8148,en,False
161427,REO Speedwagon: Live in the Heartland,2011-09-06,"Captured in high-definition and mixed in 5.1 surround sound. REO Speedwagon: Live in the Heartland presents Kevin Cronin (lead vocals, guitar), Bruce Hall (bass), Neal Doughty (keyboards), Dave Amato (lead guitar) and Bryan Hitt (drums) performing a full-throttle, 16-song set that spans the band’s celebrated 35-year career – from the Number 1 charting ""Keep on Loving You"" and ""Can't Fight This Feeling"" to hits from their most recent album release ""Find Your Own Way Home"".",8.0,2,0.0901,en,False
509736,Los Angeles Overnight,2018-03-20,A struggling actress inherits a bevy of colorful villains after desperation (with a touch of femme fatale) drives her and her gullible boyfriend to steal big from the Los Angeles underworld.,4.2,4,0.3381,en,False
434787,Bitayin si....Baby Ama!,1976-08-06,"A story depicting the life of executed murderer and gang leader, Marciál ""Baby"" Ama.  Ama, who became a gang leader with his prison mob while serving a sentence for lesser charges, was executed for murder at the age of 16 via electric chair on 4 October 1961.",6.8,2,0.2119,tl,False
436413,Beautiful Manasugalu,2017-01-20,"A romance-comedy film directed by Jayatheertha, starring Sathish Ninasam and Sruthi Hariharan in the lead roles.",5.5,2,0.185,kn,False
985313,Voice Activated,2022-06-15,A florist with a stutter is forced to cooperate with a voice activated car on the way to an important delivery.,7.0,1,0.2446,en,False
50745,A Time to Kill,1955-11-01,"A man and a woman are poisoned. The woman dies, but the man survives. The finger of blame begins to point at the man. A policeman and a newspaper journalist pursue the truth.",6.5,2,0.3445,en,False
243333,An Impression of John Steinbeck: Writer,1969-01-01,Oscar nominated documentary short from 1969,5.0,1,0.1689,en,False
327565,Emptied,2014-07-22,A female dentist is visited by a past love. Based on events reported in April of 2012.,7.1,7,0.1884,en,False
52643,Monster Mutt,2011-01-04,A pair of kids trying to save their beloved pooch from a mad scientist working for a sinister villain whose experiment has transformed their dog into a crazy-eyed muppet monstrosity.,4.8,4,0.4421,en,False
271389,Galloping Bungalows,1924-11-02,"All the qualified men line up to be chosen, as an heiress advertises that she will marry the man with the most interesting mustache, that marriage which comes with a mansion. John Syrup Soother wins the marriage to who he believes is the heiress, Olive Palmer, a tank of a woman who has lost her beauty with age. But he learns that he his betrothed is not the heiress, Diana Palmer, but her mother. Howson Lotts, a shyster and one of Diana's other suitors, sells John a beach-front house for his new life, that house which is not all that it seems on the surface. In the meantime, others still will do anything to be Diana's betrothed, that choice in which John now has a different but still vested interest.",5.0,2,0.3758,en,False
367189,Guddu Ki Gun,2015-10-30,"Guddu Ki Gun is the tale of Govardhan aka Guddu (Kunal Kemmu), a Bihari settled in Kolkata. He is a door-to-door washing powder salesman, whose sales pitch is ""Ek washing powder ke saath Guddu free"". While sharing a room with his close friend Ladoo (Sumeet Vyas), Guddu leads an amorous lifestyle in Kolkata. His travails begins when he ditches one of his girlfriends, Bholi (Aparna Sharma). Furious for forsaking his granddaughter, Bholi's grandfather casts a black magic spell on him. The only way Guddu can get rid of the curse is to find true love and by staying faithful to her.",5.4,7,0.6775,hi,False
253230,Kadhaveedu,2013-11-07,"Kadhaveedu' is a dedication to Malayalam being accorded the Shresthabhaasha (Malayalam has been declared a Classical language in 2013) status and presents, as a single entity, three different stories penned by the doyens of Malayalam literature - Vaikkom Muhammed Basheer, M T Vasudevan Nair and Madhavikutty. The film is an anthology with adaptations of stories written by renowned Malayalam fiction writers Basheer, M. T. Vasudevan Nair and Madhavikutty (Kamala Surayya).. The stories have been tweaked to fit in a modern setting and the script has been conceived by the director himself.",5.3,3,0.1844,ml,False
278880,Ultraman Hayata: The Lost Films,2005-04-01,"This DVD set have all The Ultraman pre-release lost films, recorded in 8mm, and release officialy in 2005 with a photobook.",10.0,1,0.1032,en,False
435836,YouTube Bazaar,2015-11-24,"The film is submerging in the world of YouTube and internet amateur-made-films posting through the eyes of Bahoi, one of Romania's most viewed filmmakers. The first part of the movie deeply analysis his films by going to his hometown village in Romania, Peninsula, and meeting Bahoi's most famous characters. Also through Bahoi's own words we are trying to find out why is he filming so much brilliant material, why is he posting it on the internet and how he took this passion with him to the West. In the second part we are traveling along with Bahoi throughout Europe to discover more talented people and make some sense of this huge boom in filmmaking.",7.5,2,0.0666,ro,False
731387,L'envol du Pingouin,2004-03-24,,8.0,1,0.0143,fr,False
432990,The Burglar,2016-09-21,"Alex, a young woman aged 18, lives with her mother in Arad, a small town in the middle of the desert near the Dead Sea. One day her mother disappears without a word of explanation. Abandoned, Alex must now get by alone. But when she creeps into the houses at night, it's not so much to steal money but to appropriate the intimacy of others and their lives.",5.2,6,0.456,he,False
258574,Treehouse Hostage,1999-09-24,"Timmy Taylor and his two friends, Stevie and Buddy capture escaped convict Carl Banks (Jim Varney) and hold him hostage in their treehouse over the weekend so that Timmy can use Carl as his current event project at school on Monday. The boys then find that Carl is mixed up in a counterfeiting ring that could spell trouble for them too.",4.063,8,0.4756,en,False
430894,The Last Mural,2016-12-14,"The story of the bond between an aged blind artist, about to create his last masterpiece and a rebellious young artist girl who comes to assist him.",8.0,1,0.2008,bn,False
17534,UFC 27: Ultimate Bad Boyz,2000-09-22,"UFC 27: Ultimate Bad Boyz was a mixed martial arts event held by the Ultimate Fighting Championship on September 22, 2000 at Lake Front Arena in New Orleans, Louisiana.",6.1,4,0.1459,en,False
1985,The Constant Gardener,2005-08-31,"Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.",6.996,1559,3.3153,en,False
324004,Camel - Moondances,2007-02-06,"DVD containing two concerts from the British Prog band, captured in 1976 and 1977. Camel Live in Concert at the Hammersmith Odeon, April 14, 1976: This long-lost recording was finally recovered in 2006. With the original lineup of Andrew Latimer, Doug Ferguson, the late Peter Bardens and Andy Ward, this recording was made during the promotion of Camel's 1976 album Moonmadness. Camel Live In Concert at the Hippodrome Golders Green, London, 22 September, 1977. Featuring Andrew Latimer, Peter Bardens, Andy Ward, Richard Sinclair and Mel Collins.",8.0,1,0.0527,en,False
300788,MACHT ENERGIE – der Kampf um Energie,2014-11-07,,6.8,4,0.0143,de,False
37412,Warlock,1959-05-15,"A band of murderous cowboys has imposed a reign of terror on the town of Warlock. With the sheriff humiliatingly run out of town, the residents hire the services of Clay Blaisedell as de facto town marshal. He arrives along with his friend, Tom Morgan, and sets about restoring law and order on his own terms whilst also overseeing the establishment of a gambling house and saloon.",6.7,157,1.5882,en,False
68337,Doctor in Distress,1963-07-30,"""Doctor in Distress"" is the fifth of the seven films in the ""Doctor"" series, and focuses on Sir Lancelot Spratt,  Simon Sparrow's old  teacher and sometimes nemesis. When the eternal bachelor Sir Lancelot injures his back and falls in love with his  physiotherapist Iris Marchant, he becomes very distressed and turns to Simon for help. Simon, who now is a senior doctor at fictional Hampden Cross Hospital and hopelessly in love with aspiring actress Delia, sends him to a nature cure clinic in a vain attempt to help him lose weight, but Sir Lancelot can't get Iris off his mind and has her followed, first by a private investigator and eventually by himself. When he finally proposes, she rejects him and marries an old army major, which distresses Sir Lancelot even more.",6.2,14,0.4588,en,False
410927,Formic,2009-11-18,"A guy on a skateboard, an ant and a revenge.",6.0,2,0.137,de,False
199751,"[em] Michael Wollny, Eva Kruse, Eric Schaefer - Jazz Baltica",2010-07-17,,6.2,2,0.0,it,False
259010,She Loves Me Not,2013-06-09,A reclusive novelist struggles to find romance and meaning in his life despite disastrous and comedic circumstances.,4.313,8,0.5488,en,False
858185,American Driver,2017-02-24,"An American driver, Jack Curry takes a job driving Nigerian celebrities to the annual GIAMA Awards to impress his boss Kate. Along his journey he tries to become friends with actor Jim Iyke, who wants to be left alone.",7.5,2,0.3402,en,False
12779,Swept Away,2002-10-11,"Stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue.",4.8,278,2.4206,en,False
439408,La venganza de los Villalobos,1955-11-04,"Cowboy-hero series, number two of two: Townsfolk pledge all their jewels and valuables as security for a large loan to undertake a public works project... and then the  swag is stolen.",5.0,3,0.2372,es,False
552393,The Riddle of Jaan Niemand,2018-10-05,"After ten years of war, plague and famine, the land is swept clean of people. The few remaining souls are scattered about, living in misery and lacking hope. An anxious silence hangs over the land. On one particularly starry night, two peasants find a stranger on the seashore.",5.0,3,0.2867,et,False
823745,AEW Women's Eliminator Tournament,2021-02-10,"Special event hosted by All Elite Wrestling to determine the #1 Contender for the Women's World Championship match at Revolution 2021. The tournament used a regional format with the Jacksonville Regional at Daily's Place, while the Warabi Regional was held at Ice Ribbon Dojo in Warabi, Saitama, Japan.",7.5,2,0.1694,en,False
956731,Jeong-sun,2024-04-17,"Jeong-sun as her name lives an uncluttered life with modest behavior even though working at a food factory. Young-soo, a factory colleague, approaches her. As they get closer, they enjoy their secret relationship, and he takes candid shots in beds with his mobile camera. One day, she gets inappropriate stares from others.",6.0,1,0.6797,ko,False
194951,Scrubber,2012-01-01,"Jenny, a young mother is looking for escape from her daily routine. After being let down by a babysitter she decides to leave her little girl with a neighbour and walk into the surrounding countryside. Here, whilst waiting by the side of the road, she is picked up by a stranger and together they drive into woodland where Jenny must choose between fantasy, escape and home.",5.0,1,0.3101,en,False
518907,"How Do You Speak, Brother?",1974-01-01,"A parody of Manzoni's canonical 19th-century novel ""I promessi sposi"" (The Bethroded) from the point of view of the villain Don Rodrigo, who, however, in this upended version of the story is the victim rather than the perpretator of the violence.",6.5,1,0.045,it,False
84166,28 Hotel Rooms,2012-01-21,"While traveling for work in a city far from their homes, a novelist and a corporate accountant find themselves in bed together. Although she’s married, and he’s seeing someone, their intense attraction turns a one-night stand into an unexpected relationship and a respite from the obligations of daily life. Through a series of moments – some profound, some silly, some intensely intimate – we see a portrait of an evolving relationship that could become the most significant one of their lives.",5.5,63,0.7226,en,False
279577,Body Strokes,1995-11-21,"A painter has serious creative block. He decides that two nude models living in his house might help. His wife objects, or does she?",1.0,1,0.2297,en,False
344845,Erinda and the Doll,1979-05-10,A girl and the peculiar interaction with her doll.,4.0,1,0.0379,sq,False
450426,F-Mark 'with deceit',1984-03-28,A story about six-graders competing with another classes for a school championship.,5.3,3,0.1237,ru,False
36725,Kill Your Idols,2004-04-08,A 2004 documentary on thirty years of alternative rock 'n roll in NYC.Documenting the history from the genuine authenticity of No Wave to the current generation of would be icons and true innovators seeing to represent New York City in the 21st century,7.4,11,0.2184,en,False
665074,Foreign Volunteers: In the Hell of Raqqa,2019-10-10,"Inspired by the mythology of the International Brigades of the Spanish Civil War, over 300 foreign volunteers chose to give up their comfortable lives and go fight ISIS in Raqqa. We filmed them there, fly-on-the-wall style, fighting, talking, laughing, being attacked by suicide bombs and sniper fire. We were with them until Raqqa was freed. And then we followed them back home – changed forever.  Every night, between July and October 2017, young men with no previous military experience pushed through the most dangerous streets of the world. They conquered Raqqa, block after block. They met death and violence. And eventually, along with the Kurdish and Arab forces of the Syrian Democratic Forces, they liberated Raqqa and ended the reign of the most murderous cult of the XXI century. Some of them went back home. We were there when they told their story to their families. This is the untold story of the young Westerners who left everything behind to fight ISIS.",8.0,2,0.1356,en,False
149496,Devil With a Briefcase,1966-12-01,,5.0,3,0.3213,ru,False
679070,The Fabric of Football: Manchester United,2019-08-09,"This short film gets under the skin of the footballing giant to understand what makes up the unique DNA of the club through the voices of those at its heart; academy players, fans, first team players and staff.",4.0,1,0.1529,en,False
695590,Pashke and Sofia,2003-10-10,"Pashke (62) has taken the oath to be a virgin in an Albanian mountain village. She lives with the same rights and obligations as a man. Her/his biography also looks at other women, like Sofia, and their perceptions of their lives and gender roles in general.",1.0,1,0.0614,de,False
566213,Honeyland,2019-07-26,"When nomadic beekeepers break Honeyland’s basic rule (take half of the honey, but leave half to the bees), the last female beehunter in Europe must save the bees and restore natural balance.",7.891,284,2.0928,mk,False
107392,Chess Boxing Matrix,1988-12-09,"Action packed vampire kung fu movie produced by Joseph Kuo. Jack Long portrays a fighting Taoist priest, who helps with the aid of his disciples to reunite a baby vampire with his parents from the ""King of Evil"", who has captured the young hopper to enhance his own powers.",6.25,8,0.1716,zh,False
2195,Beste Zeit,2007-07-26,"Kati drives the VW bus of her parents even without a license quite fast. But what else should one do in the Bavarian province? Kati and her best friend Jo keep asking themselves this question when they philosophize about God and the world with the tip in one hand and the beer in the other hand. After all, Kati's swarm Mike has just come back from the Bundeswehr, but while she dreams of the great love, he seems to take the matter far less seriously. And there's only stress with her dad.",6.3,14,0.3069,de,False
70392,A Ride With George Hincapie,2009-12-31,"Spanning his early years as a junior to the disappointment of 2009 Roubaix, this unadorned everything-you-ever-wanted-to-know-about-the-guy portrait puts a microscope on the silent man of cycling, George Hincapie. Ride along with George as he shares his joys and inspirations, his fears and frustrations, his anger (or lack thereof), his hopes and dreams, his strengths and weaknesses, and his plans for the future as he gives us a unique peak into his private world. A Ride with George Hincapie is a feature-length film that provides an unprecedented look at the man behind the athlete.",2.0,1,0.3654,en,False
479093,Defective,2017-10-17,Set in the near future where Rhett Murphy and his estranged sister Jean are forced to flee from a militant police state after witnessing the dark secrets of a nefarious corporation.,4.5,24,0.5611,en,False
95469,My Baby Is Missing,2007-03-04,"Jenna Davis, a single working mother, wakes up at home to discover she's delivered a stillborn baby girl. Is the child a victim of a cunning prenatal nurse who no one remembers seeing or is she the victim of her mother's own fractured psyche?",7.0,14,0.2632,en,False
390599,Tower of Blood,2005-01-11,"Three couples and a self proclaimed loser party in an abandoned High Rise only to find an escaped mental patient brutally killing them one by one. Music, sex and cold blooded murder are in store.",1.0,1,0.1851,en,False
786765,Rage Against the Machine - Killing in Thy Name,2021-01-15,A teacher gives a brief history lesson on the concept of whitness to students. This is intercut with Rage Against the Machines Killing in The Name of as well as quotes relating to the discussion. It goes onto critique racism and the overall structure of wealth and power in America and the history that generated it.,7.0,1,0.2345,en,False
255854,King of the Jews,2000-03-14,"King of the Jews is a film about anti-Semitism and transcendence. Utilizing Hollywood movies, 1950's educational films, personal home movies and religious films, the filmmaker depicts his childhood fear of Jesus Christ. These childhood recollections are a point of departure for larger issues such as the roots of Christian anti-Semitism.",6.0,1,0.1216,en,False
52925,Recipe for a Perfect Christmas,2005-12-05,"The holiday season is turned upside down for a neophyte food critic JJ (Pope) when her uninhibited mother (Baranski) shows up unannounced. In an attempt to occupy her mom's time, JJ works out a deal with a young chef (Cannavale) that stirs up some matters of the heart.",5.042,12,0.5049,en,False
280190,Chandrolsavam,2005-04-14,"You can't always turn back time. Circumstances force Sreehari (Mohanlal) to leave his village. He returns after several years as a successful Paris-based musician. While he tries to catch up on the time he has lost away from his village, he finds that things have changed - his former sweetheart is now married to someone else.",4.5,10,0.862,ml,False
50481,Fred Levine's Road Construction Ahead 2,,"This is the long-awaited sequel to Fred's first movie, ""Road Construction Ahead"", the program that started the big-machine genre. Fred goes back to the road construction site and gives kids an up-close and personal look at all of their favorite big machines in Fred's classic style. With Rusty as their guide, your kids will be thrilled as they watch real construction workers and heavy machinery at work, and of course, blasting solid rock to pieces.",4.8,2,0.0071,en,False
809519,Magda,2020-12-28,A group of 5 young adults venture into the forest. Something lurks deep into the forest to be discovered; the statue of little Magda and the only thing it wants from you is to play a game. Will you?,8.0,2,0.0311,el,False
154737,Scandalous Simone,1985-01-01,"Using curare, French bank executive Marcel fakes his own death to get away with embezzling money. His wife Simone and best friend Louis are also in on the scam while investigator Loiseaux looks into matters.",5.0,1,0.0,en,True
942906,Mike Brant - Laisse moi t'aimer,2002-01-01,,6.0,1,0.0214,fr,False
160229,Strange as Angels,2005-07-17,"Emotionally scarred by a string of unsuccessful relationships, artist Marilyn Ross has her guard up when it comes to men. While she's reluctant to embark on a new romance, she also can't deny the attraction she feels upon meeting recent divorcee Rodney Porter. As sparks fly and Marilyn finds herself experiencing sexual bliss, she also feels conflicted about giving up her hard-won independence. Does finding the perfect man also mean relinquishing one's self-respect?",7.2,2,0.3544,en,False
728771,Ghuggi Yaar Gupp Na Maar,2008-06-11,A comedy about a man who is the jack of all trades but a master of none.,8.0,1,0.0931,pa,False
14116,The Bulldog Breed,1960-12-13,"Norman Puckle, a well-meaning but clumsy grocer's assistant, can't seem to do anything right. After being rejected by Marlene, the love of his life, he attempts suicide, but can't even do that. He is saved from jumping off a cliff at 'Lover's Leap' by a Royal Navy petty officer. He persuades Puckle to join the Royal Navy, where he'll meet 'lots of girls'.  Life in the Navy proves not to be as rosy as it's been described, and Puckle fails at every task during basic training. But despite this, he's regarded by the Admiral in charge of a rocket project to be a 'typical average British sailor', and chosen to be the first man to fly into outer space in an experimental rocket.",5.7,15,0.6232,en,False
587130,The Reckoning,2021-02-05,"In the aftermath of the Great Plague and amidst the subsequent witch-hunts against women, a young widow grapples with the tragic death of her husband in a society completely consumed by fear and death. Because she rejects the advances of her landlord, she is falsely accused of being a witch and thrown in jail for a crime she didn’t commit. She must endure physical persecution at the hands of England’s most ruthless witch-hunter and face her own inner demons as the devil himself starts to work his way into her mind.",6.5,217,1.4476,en,False
612644,Mafia,2020-02-21,A narcotics officer engages in a cat-and-mouse chase to capture a powerful criminal kingpin.,5.7,19,0.8604,ta,False
186970,Grigris,2013-07-10,"Souleymane, 25, dreams of being a dancer in spite of having a paralyzed leg. At nightclubs, he transforms into the beloved dancer Grigris, impressing people with his moves. However, when his stepfather falls seriously ill, Souleymane desperately needs money and decides to work for petrol smugglers.",6.2,17,0.4161,fr,False
297895,The Procedure,2007-08-01,Christopher is under a lot of stress at work and decides to undergo a surgical procedure that makes you listen to your favorite song all the time.,4.6,5,0.356,en,False
709463,Devil in a Dress,2020-05-10,A Romanian assassin and her Japanese driver spend a night in Los Angeles working until things start to go horribly wrong.,5.3,6,0.7887,en,False
426621,Infinite,2016-05-20,In his last months alive a young man calls upon his four closest friends to make his existence infinite through the assembly of five key elements from his life.,6.2,5,0.3644,en,False
271883,Ağaçlar Ayakta Ölür,1964-01-01,Turkish adaptation of Alejandro Casona's classic play Los Árboles Mueren De Pie.,8.0,1,0.068,tr,False
807024,Mad Dog,2021-10-04,"Two young people go missing after a rave party in the woods. Meda and Rio, a man defeated by life and an uncompromising captain, are the two cops leading the investigation. It’s an old nightmare coming back to haunt the people from the small village near the forest but, this time, the monster has chosen the wrong person.",6.203,69,0.7021,it,False
30045,Victoria's Shadow,2001-03-01,"A young woman named Victoria is bitten by a vampire and is entombed in a mausoleum by her husband. 120 years later, her tomb is disturbed by two hoodlums. She then awakens and goes on a murderous rampage.",0.8,2,0.2895,en,False
410347,7 Days in Heaven,1969-04-07,"In 1960s Egypt, a humble flower seller from Alexandria is drawn into a journalist's social experiment: to impersonate a millionaire’s daughter and spend a week living among Cairo’s elite, exposing the stark divide between classes in a rapidly modernizing society.",6.0,1,0.4644,ar,False
347701,Viva High School Musical: Mexico,2008-09-05,"Football captain Cristóbal discovers that his neighbor and classmate, Mariana, has changed a lot over the summer. Meanwhile, Luli is still as vain as ever and overshadows her poor brother, Fernando. As a new year begins at High School Mexico (HSM, initially interpreted), the school has announced a ""Battle of the Bands"" contest hosted by Jesse & Joy. Working against the clock and with limited resources, Cristobal, Mariana, and a few of their peers unite as a band. In a desperate effort, Luli dares the impossible task of separating Cristobal from his friends. But only one band will be the winner; the one who understands that teamwork, personal development, and hard work will not only make them better artists but also better people.",6.569,36,0.3649,es,False
703438,Satellite Test Reel,2006-01-01,"Short documentary featuring the special effects test footage, storyboards and final cut of the space satellite sequence for the James Bond movie ""Diamonds are Forever"".",4.0,1,0.1131,en,False
493581,In the Turmoil of the Russian Revolution,2017-10-28,"2017 marks the centenary of one of the most significant events of the 20th century - the Russian Revolution. Using the private journals of Pierre Gilliard, tutor to the Romanov children, this film is an intimate and eye-opening account of the Russian Imperial family in those days of turmoil. How did they get through their days? How did they perceive their lives as their world crumbled around them?",7.8,5,0.3427,fr,False
612087,My Little Pony: Rainbow Roadtrip,2019-05-23,"When Twilight Sparkle and her friends arrive in Hope Hollow, they find the town and all its residents completely devoid of color their dream vacation is starting to feel more like a nightmare. The Mane 6 will have to solve the mystery behind this washed-out world if they hope to bring the 'rainbow' back to the Rainbow Festival and color back to the lives of their new friends.",8.8,20,0.7761,en,False
823504,Hülya,,,10.0,1,0.1134,tr,False
687112,Barry Sonnenfeld's Intergalactic Guide to Comedy,2002-11-26,Provides a few minutes of joking around about how director Barry Sonnenfeld's dry comedy style works.,5.0,1,0.2971,en,False
53049,Claire of the Moon,1992-09-18,"Claire of the Moon is set in the 1990s in the Pacific Northwest. Claire Jabrowski, a famous heterosexual author, decides to attend a retreat for all-female writers. Claire's rommate at the retreat is Dr. Noel Benedict, author of a book called The Naked Truth. The movie culminates in a sexual encounter between the two authors.",5.4,29,0.7578,en,False
373972,Am Kap der Liebe - Unter der Sonne Uruguays,2009-04-24,"The Hamburg shipowner Jan Hansen proudly transfers a magnificent, brand new sailing yacht to Uruguay, which he lovingly designed in accordance with the wishes of the rich wood manufacturer Don Esteban Gonzales. But no sooner has the ""Rheingold"" docked in the port of Montevideo than things start to happen. To Jan's great surprise, his girlfriend and travel companion, the marine biologist Anne, rejects his marriage proposal.",3.3,3,0.1391,de,False
394282,André le magnifique,2000-04-26,"An actor who does not suffer fools gladly finds himself replaced by one in this comedy. The citizens of a French village decide to celebrate their history by staging a play that will chronicle memorable events from the town's past. The play's author, Alexis, casts his wife Janine (Isabelle Candelier) in the leading female role despite her odd way of delivering dialogue. However, for the male lead, Alexis hires an arrogant professional actor from Paris, Jean-Pascal Faix. The village simpleton, Andre , has volunteered to serve as a stagehand and prompter. When Andre mistakenly leads Jean-Pascal into a trash dumpster that's soon dragged away, he's convinced (falsely) that he's killed the Parisian actor -- and is determined to take his place so that the show will go on.",1.8,3,0.1565,fr,False
195081,"Horses loading for Klondike, no. 9",1897-10-20,"The wharf is crowded with live stock, and the huge derrick slowly drops the large box or sling into the bunch. Into this cradle a horse is led, and is slowly hoisted and swung over to the deck of the steamer. This picture is taken ten minutes before sailing time.",3.6,5,0.0954,en,False
279380,Undertow,2012-06-16,A young lawyer is kidnapped and held hostage in the middle of the ocean by a man with a vendetta against her father.,1.0,1,0.797,en,False
978494,The Carpenters: A World of Music,1976-12-03,"Karen and Richard Carpenter concluded their 1976 British tour with this specially-recorded programme. Songs include There's A Kind of Hush, I Need to be in Love, Close to You, Strike up the Band, Top of the World, Only Yesterday, I Won't Last a Day Without You, Hurting Each Other, Superstar, Goodbye to Love, We've Only Just Begun and Yesterday Once More.",5.0,1,0.1589,en,False
538599,Jallaad,1995-09-15,An unscruplous politician enlists the help of a supposedly illiterate and simple-minded man to win an election,5.5,3,0.7794,hi,False
772190,Operativo Camaleon,1997-01-01,,5.0,2,0.0379,es,False
490265,The New Adventures of Schweik,1943-11-22,The New Adventures of Schweik adopted to the WWII reality.,6.0,4,0.3148,ru,False
35571,The Chosen,2005-01-01,"A couple of brutal and mysterious murders point to Uppsala University. Johan, a last year student at the police academy, gets involved in the investigation. He enrolls a course at the University in order to, under cover, track down the killer.",5.2,15,0.3016,sv,False
110490,Rags,2012-05-28,"Rags follows the story of Charlie Prince, an orphan living with his acerbic and unloving stepfather and spoiled, simple-minded stepbrothers. Charlie's dream is to be a singer, and while he is vocally talented and can write music, he can't seem to catch a break. Kadee Worth, on the other hand, is the daughter of music mogul Reginald Worth and is an international pop phenomenon. While the world knows her as a glamorous superstar, she is secretly frustrated with singing other people's songs and wearing clothes other people choose for her. Kadee wants the world to hear and see her true talent. Despite every obstacle that gets thrown in their way, once Charlie and Kadee find one another, they each finally get what they have been looking for – a voice, a stage, an audience and each other.",7.3,182,1.3504,en,False
15365,Witless Protection,2008-02-22,"When a small-town sheriff witnesses what he believes to be an attempted kidnapping, his effort to save the beautiful damsel in distress sets him down a wild path of comic mishap.",4.437,79,0.588,en,False
677898,El verdugo,2003-01-01,,5.0,2,0.1043,es,False
25924,Rihanna - Good Girl Gone Bad Live,2008-06-13,"The award-winning singer performs live at the MEN Arena in Manchester in December 2007. Tracks include: 'Umbrella', 'S.O.S.', 'Don't Stop the Music', 'Shut Up and Drive', and many more.",7.2,18,0.2467,en,False
