id,title,release_date,overview,vote_average,vote_count,popularity,original_language,adult
394759,Sheep & Wolves,2016-04-28,"In a magical faraway land, in a picturesque little village nestled among green meadows and rolling hills, lives a flock of carefree sheep. But their pastoral and stress-free life is interrupted when a pack of wolves sets up camp in the nearby ravine.",6.1,142,1.4401,ru,False
366034,Hot Body Ink,2013-04-24,These hot tattooed chicks are gonna turn your world upside down! They'll show you what a real woman can do. You will never be the same again!,8.5,4,0.0,en,True
589698,Pattipulam,2019-03-22,"Due to street racing by local guys, a girl looses her parents and she takes revenge on the street racer!",5.0,1,0.2548,ta,False
528358,Our Voices Are Mute,2008-01-01,Distorted visions of anonymous figures traveling across empty landscapes are used as a metaphor for metaphysical journey's made across landscapes of the mind.,6.0,1,0.0,en,False
15854,Kung Fu Panda: Secrets of the Furious Five,2008-11-08,"Ordered to teach a martial arts class of rambunctious bunny kittens, Po tells stories of each of the Furious Five's pasts.",6.7,433,2.2898,en,False
898138,The Age of Innocence,2021-11-21,A personal diary that also acts as a sentimental journey. Will the man-child that emerges from behind the camera be able to glimpse something of himself before growing to maturity? One of Enrico Maisto’s most intimate and enlightening films.,7.0,1,0.0838,it,False
225303,The O'Briens,2013-10-09,"Two years after the death of his beloved wife, Pat O'Brien summons his children back to their homestead in the west of Ireland. Fionn travels from New York, Gareth from London, and daughter Una returns from Dublin, fearing the worst. Pat is not the only family member bearing the burden of a secret. The O’Briens is a modern comedy about a dysfunctional Irish family and the town they grew up in.",5.5,4,1.3932,en,False
410346,Laadam,2009-02-09,"A man gets trapped between two dons, who are enemies. He has 16 days to carry out a murder for one of them or he gets killed. However, the other don will kill him first if he carries out the job.",8.0,1,0.2881,ta,False
353190,Legends of Ska: Cool & Copasetic,2013-08-21,"Travel on a tropical journey from the birth of Jamaica's music to the end of the island's innocence. Without Ska, there is no Reggae.",7.0,1,0.0,en,False
95932,Isi & Disi: alto voltaje,2006-12-01,"Isi and Disi, the more thugs Leganés heavys return. This time Disi falls in love for the sexy Angie, former rock singer and girlfriend of a big shot record, Berdún. After being recognized as the most brutal band in the equally brutal contest presented by Angie, Disi not only have to save his group Ratamuerta, his friendship with Isi, and the temple of rock ""The Kampana of Hell"", but also rescue Angie from the clutches of machiavellian Berdún. Once again, rock triumph over evil ...",5.15,50,0.6934,es,False
648166,Market,2003-09-12,"Muskaan is a prostitute in one of Hyderabad's brothels, owned by Lalabee. But she is a prostitute not by choice, but bad luck. When she was young her parents married her off to an Arab Sheikh. This marriage was just an arrangement for sexual pleasure.  After raping her for 7 days regularly, Sheikh divorces Muskaan. Muskaan's father Barkat Ali commits suicide due to the humiliation he receives after filling a case against Sheikh. Sheikh's assistant hires the best possible advocate and makes sure that Sheikh is released easily and flies back to Dubai. Muskaan's uncle also sexually harasses her.  Finally one of the dalals takes her to Lalabee and thus she becomes a prostitute. But fortune brings her to Mumbai. Inspector Sawant Sayaji Shinde takes her to Juicy, a sophisticated gay doing body business. He changes Muskaan to Mallika using two of his best selling prostitutes Liza Suman Rangnathan and Esha. She luckily also meets with Bablu Pande Aryan Vaid who falls in love with her.",4.0,1,0.3434,hi,False
945757,Landless,2018-11-01,"Landless is a debut documentary film by Randeep Maddoke on the issues faced by Dalits of India in their daily life, caste-based discrimination in numerous ways being one them. It follows the story of the victims of such atrocities like the social boycott,  communal attacks by Jatts (upper caste) in the Indian state of Punjab. The project visits the recent uproars in the state on the issues of land.",2.0,1,0.0143,pa,False
159216,Roar of the Dragon,1932-07-08,"A boatload of Westerners is trapped in Manchuria as bandits led by Russian renegade Voronsky ravage the area. Seeking refuge in a fortified inn, the group is led by the boat's Captain Carson, who becomes involved with a woman who ""belongs"" to Voronsky. Carson must contend with the bandits outside and the conflicting personalities of those trapped inside the inn, as well as dealing with spies among the inn's personnel.",6.0,5,0.476,en,False
131808,The Wrong Way Out,1938-12-24,"Two young people get married and run away, even though their parents advise them to build up their savings first. After they get settled they can barely make ends meet. When opportunity suddenly presents itself, they start on a downward spiral of crime.",5.9,5,0.317,en,False
786173,The Metaphysician's Dream,2020-06-20,Stop-motion animation inspired by the Quay brothers.,10.0,1,0.0,en,False
298151,I Don't Know,1971-11-09,"A truly major work, I Don’t Know observes the relationship between a lesbian and a transgender person who prefers to be identified somewhere in between male and female, in an expression of personal ambiguity suggested by the film’s title. This nonfiction film – an unusual, partly staged work of semi-verité – is the first of Spheeris’s films to fully embrace what would become her characteristic documentary style: probing, intimate, uncompromising.  Preserved by the Academy Film Archive in 2014.",4.0,3,0.4217,en,False
325428,Out of My Hand,2015-02-14,A struggling Liberian rubber plantation worker risks everything to discover a new life as a Yellow Cab driver in New York City.,7.0,7,0.0868,en,False
346590,Wings and Oars,2009-02-09,"A former pilot looks back over his life: the Earth, the Sky, the Woman – everything that took place on the journey from an air strip to an abandoned boat house. Memories and flashes of various time periods create a surreal mood in which the present, past and future all exist at the same time.",5.0,2,0.0214,xx,False
744594,White Noise,2022-11-25,"Jack Gladney, professor of Hitler studies at The-College-on-the-Hill, husband to Babette, and father to four children/stepchildren, is torn asunder by a chemical spill from a rail car that releases an ""Airborne Toxic Event"" forcing Jack to confront his biggest fear - his own mortality.",5.5,722,1.9083,en,False
304333,Numbri Aadmi,1991-01-01,"Rana (Amrish Puri) kills Inspector Anand Srivastav, and the only witness is Anand's son, Shankar. Years later, Shankar has grown up and has become a modern Robin Hood of sorts, robs the rich and distributes the wealth amongst the poor, especially a charitable hospital. Shankar comes to know that Rana is still alive, and attempts to avenge his father's death, only to find out that Rana has powerful friends, such as Assistant Commissioner of Police Vijay Pratap (Suresh Oberoi), who not only disbelief Shankar, but will prevent him from doing any harm to Rana.",7.2,2,0.3105,hi,False
28082,Witchcraft 8: Salem's Ghost,1996-06-12,A young happy couple move into a “dream home” only to find it is a gateway for occult powers.,2.2,10,0.1747,en,False
120472,Count Your Blessings,1987-11-19,"Alternating comedy and drama this portrait of different families on three floors in an Amsterdam building where the stairs symbolizes the suffering of known urban living alongside each other. Upstairs live two students, including the failed and unemployed singer Karin with Harrie and Wouter down with his demented mother.",4.3,3,0.133,nl,False
9487,A Bug's Life,1998-11-25,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",7.0,9344,11.3939,en,False
157030,Poor Folk,2012-10-14,"Arranged by a smuggling syndicate, A-Hong and his young teen sister along with a group of Burmese youngsters sneak across the Myanmar/Thailand border and arrive in a remote town called Dagudi in Northern Thailand. A-Hong's sister is taken away by the gangs as her mother has sold her to them. A-Hong goes to Bangkok and works under a tour guide, a wildcatter from Myanmar who has lived in Thailand illegally for years.",5.0,4,0.2452,zh,False
771235,It's a Daddy Thing! 7,2017-01-23,"Filthy young flirtatious teens seducing older men aka their Daddys! This movie is a sexually sophisticated depiction of fantasy role-playing at its best. Starring teen superstar Elsa Jean! For the true Taboo & teen fans out there! Featuring Elsa Jean, Alison Rey, Allora Ashlyn and Bella Rose. Enjoy!",7.0,1,0.0,en,True
618956,April Fool,1954-08-08,"Ismail wants to grab his wife's Turkish money, claiming that he has the children of a former wife who died, and that he can not spend on them, but Ismail does not realize that this little lie has left him in an endless series of lies, Of each lie with a greater lie, and every time the wife deals with him in good faith.",7.0,1,0.1792,ar,False
182520,Viewer Discretion Advised [Tape 96],2011-09-01,Romance. Love Obsession. The lines blur...then break...in the fragile romance between two Filipino American men.,1.0,1,0.0,en,False
715559,Hard Education,2012-08-01,"Was your education hardcore? Did your study-buddy sprout wood and bang you hard up against the desk? If so, then this college jock/ twink fuck fest will bring back some hot memories. Fratboy delivers 4 bangin sex scenes featuring Blake Elliot and his insatiable tight hole. You’ll bust your load over a threeway with smooth boy bottom, Conner Bradley takin cocks from tall dark and handsome Dorian Deschain and the ass bustin bone of Aaron Felix. Learning was never this exciting!",5.5,2,0.0,en,True
518122,Eingeimpft,2018-04-15,"Just like many other parents Jessica and David, the director of this movie, spend a lot of time researching vaccinations for children. Whilst David understands it as a matter of course, Jessica is more than alarmed about the side effects. They try to figure out the best option for their daughter. David actively investigates and speaks to scientists and doctors from different countries. A sudden outbreak of measles in their Berlin neighbourhood forces them to make a decision: Will they vaccinate their daughter or not?",5.5,4,0.0281,de,False
183921,90 Minutes,2011-01-22,"Commercial director Sang-Hee (Joo Sang-Wook) only pursues financial success and fulfilling his own desires. He has sex with actresses simply by using his power. He then marries a woman, whom he does not love, to become the successor to her family's business. Sang-Hee's plan has worked well and he is now ready to takeover his in-law's company. On the day before his inauguration, Sang-Hee meets Hye-Ri (Jang Mi In Nae) and has sex with her. On his way home after their intimate encounter, Sang-Hee receives a phone call from Hye-Ri. She then orders Sang-Hee to follow her commands for the next 90 minutes or she'll upload their sex video to the internet.Sang-Hee then becomes the primary suspect in an attempted murder case.",5.3,5,0.8511,ko,False
282439,The Marines Fly High,1940-03-04,"Marine lieutenants Dan and Jim fight bandits in the South American jungle, while competing for the attention of beautiful Joan Grant.",5.5,4,0.3294,en,False
986891,A Traveler's Guide,,"A visual documentary that shows, in fragmented observations, the gaze of a filmmaker who travels the world. A reflection on tourism, loneliness, inequality and our relationship with animals and our planet.",10.0,1,0.0,en,False
45548,Bullfighter,2000-10-01,"Jack is a wanderer whose aimless roaming leads him to a number of interesting locations and into the company of many interesting people, and despite his fascination with bullfighting he leads a largely peaceful existence. When a crime boss' daughter is accidentally gored to death, Jack is implicated in the unfortunate event and singled out for termination by a seemingly unending army of lethal hitmen. As Jack wages an uphill battle for survival against the harsh desert terrain and a hail of gun smoke and lead, his will to live depends on his ability to exercise his demons and come to terms with the fact that he may not live to see another sunrise.",2.714,7,0.618,en,False
285416,A Nation Awakens,1932-12-07,About the national struggle spirit of the years of the Turkish Independence War.,7.3,3,0.1416,tr,False
67104,Cybernetic Grandma,1963-02-15,"Trnka’s sci-fi vision of the future in which machines and robots try to substitute themselves into the most beautiful human relationships. A cybernetic robot is supposed to substitute for the loving grandmother of a little girl. The wise grandmother, however, comes back and the girl finds the warmth of her grandmother’s loving arms again. Trnka’s artistic ideas in this film can be described as both poetically fragile and dramatically cautionary.",6.0,16,0.3728,cs,False
505486,Ikaw Naman ang Iiyak,1996-08-21,"Elaine killed her stepfather while trying to defend her boyfriend Santi. After serving in prison for years, she is now out to fight and try to bring back her life, including Santi who already married another woman.",6.0,1,0.1231,en,False
76065,Suede - Lost in TV,2001-04-02,"Lost In TV is a complete collection of Suede's music videos, arranged in chronological order. It reveals a band that has fallen repeatedly in and out of love with the video medium over the course of four albums. It begins with a low-budget performance clip for their first single, ""The Drowners"", in which all Suede's members are clearly, and rather endearingly, putting on poses they've been rehearsing and imagining for years. And it ends with ""Can't Get Enough"", which they couldn't rouse themselves to turn up for, instead allowing the song to soundtrack a short, though undeniably amusing, film about revenge. In between the quality varies with Suede's enthusiasm. Some of the videos here are every bit as awful as the band think, especially the altogether bewildering ""Stay Together"". Others they should give themselves more credit for ""The Wild Ones"", for example, retains a haunting quality that was worth any amount of plodding around a freezing Dartmoor.",8.5,1,0.0143,en,False
161707,Doraemon: Nobita and the Animal Planet,1990-03-10,"A mysterious pink fog takes Nobita, Doraemon, Shizuka, Suneo, and Gian to a planet populated by animals. Legend says that the ancestors of this population used to live on the moon, but were transported out of there to escape from the voracious creatures that lived there too.",6.8,36,1.2778,ja,False
395151,Lake Baikal: Pearl of Siberia,1997-05-02,,6.0,1,0.0362,fr,False
228074,The Blue Lagoon,1949-03-01,"In the Victorian period, two British children survive a shipwreck in the South Pacific. After days afloat, they are marooned on a lush tropical island in the company of kindly old sailor. Together they survive solely on their resourcefulness and the bounty of their remote paradise.",6.0,13,0.8578,en,False
129808,Melody of the World,1929-03-12,"An impression of the state of the world in 1929, contrasting similarities and differences in religion, customs, art and entertainment from all over the world. The film is constructed like a symphony.",6.7,11,0.112,de,False
40095,Dead Heat,1988-05-06,Detective Roger Mortis is killed in action while investigating a string of mysterious robberies: until he's brought back from the dead with a chemical company's secret re-animation technology. Now he has twelve hours to solve the case of his own death before he dies: And stays dead.,6.148,209,1.6252,en,False
828872,WWE: SmackDown's Greatest Hits,2019-09-27,,7.5,2,0.2948,en,False
73253,Me and My Kid Brother and Doggie,1969-12-12,Me and My Kid Brother and Doggie is a 1969 Danish comedy film directed by Lau Lauritzen Jr. and Lisbeth Movin and starring Dirch Passer.,5.5,4,0.4911,da,False
247577,Le Père Frimas,2013-12-11,,6.0,1,0.2246,fr,False
521654,The Slave Huntress 2,2009-01-01,"Our new Slave Huntress is on the prowl and has 2 beautiful teen sisters locked firmly in her sights. She cunningly tracks them, captures them and prepares them to later sell them. As pony-girls and lesbian slaves they learn complete sexual obedience to their Mistress whose domination controls their every waking moment. They are seduced as a reward by reveling in her sapphic skills of pleasuring and punished by her whipping if failing to meet her exacting standards. The Slave Huntress enjoys most the challenge of turning straight women into her lesbian play-toys. Their desire to escape is made greater each day.",5.3,3,0.4447,en,False
109708,The Water Is Wide,2006-01-29,"Pat Conroy, an ambitious, slightly rebellious idealistic teacher accepts Bennington county, SC's school board superintendent's offer to teach the all-black kids of the pauper fishery community on Yamacraw Island. Staffless 'head' mistress Brown incarnates stupidity and blind rule obedience, her didactic skills consisting in scolding and spanking her students. Pat moves heaven and earth to motivate and educate, but after finally getting trough to pupils and parents is refused contract renewal by the arch-conservative authorities.",6.8,5,0.4721,en,False
962589,Christmas on Mistletoe Lake,2022-11-10,"Interior designer Reilly finds herself this Christmas in the town of Mistletoe Lake with no place to stay. She accepts an offer from Ray to stay in his boat, helping him renovate the boat for the town's Christmas Harbor Festival.",6.6,12,0.4102,en,False
342248,Targeting,2014-06-03,A female soldier returns from Afghanistan and begins running surveillance on an Afghan person-of-interest that she learns is living in her hometown.,5.125,4,0.2671,en,False
613106,A Pedra,2018-07-01,"A family boat stalls during a rafting trip. Pietra, the youngest daughter, is forced to lose some of her naivety.",7.0,1,0.0684,pt,False
658365,Täysosuma,1941-11-09,"A young heiress settles into a holiday hotel in search of a suitable husband. There are enough groom candidates, some gentlemen, and some cheaters. All that is certain is that the misfortunes will not end.",3.0,1,0.198,fi,False
379102,Mineral,2014-10-11,"After painfully passing a kidney stone, a slob discovers that a new breed of monster has invaded his home with deadly intentions.",4.5,4,0.0571,en,False
529901,Accommodations,2018-06-08,"Married with children and living in downtown Manhattan, a woman decides to quit accommodating everyone around her and goes on a creative journey to bring meaning to her life.",1.0,1,0.3174,en,False
310898,Con la música por dentro,1947-02-20,Tin-Tan disguises himself as a European Grande-Dame to insinuate himself into the lives of a rich family.,6.0,3,0.0906,en,False
178714,San Francisco: Aftermath of Earthquake,1906-05-01,"Footage shot not long after the 1906 earthquake in San Francisco is edited together so that more than one scene and more than one vantage are included. We see fire raging. We see burned-out buildings, piles of rubble, and buildings with only one wall standing. People stand and watch; others walk purposely through the debris. A carriage passes; the camera pans the desolation. A horse-drawn cart is laden with a family's remaining possessions. A sign hangs outside one building: ""A little disfigured but still in business. Men Wanted.""",5.4,12,0.0813,en,False
97974,The Loch Ness Horror,1981-01-01,Hunters set out to catch the legendary Scottish monster that has defied explanation and eluded capture since the 1940s.,3.4,13,0.3389,en,False
110038,The Chase,2012-02-20,A simple hitman job. Things don't go as expected.,4.9,8,0.0306,en,False
16150,Darkon,2006-09-12,"Darkon is an award-winning feature-length documentary film that follows the real-life adventures of the Darkon Wargaming Club in Baltimore, Maryland, a group of fantasy live-action role-playing (LARP) gamers.",6.6,18,0.3531,en,False
180486,Forty Naughty Girls,1937-09-24,Hildegarde Withers and Inspector Piper try to solve a murder while attending a popular Broadway show.,5.2,5,0.3548,en,False
336222,Rams,2015-05-28,"In a secluded valley in Iceland, Gummi and Kiddi live side by side, tending to their sheep. Their ancestral sheep-stock is considered one of the country’s best and the two brothers are repeatedly awarded for their prized rams who carry an ancient lineage. Although they share the land and a way of life, Gummi and Kiddi have not spoken to each other in four decades. When a lethal disease suddenly infects Kiddi’s sheep, the entire valley comes under threat. The authorities decide to cull all the animals in the area to contain the outbreak. But Gummi and Kiddi don’t give up so easily – and each brother tries to stave off the disaster in his own fashion: Kiddi by using his rifle and Gummi by using his wits.",7.0,279,1.1458,is,False
748048,Good Guy with a Gun,2020-10-14,"After the violent death of his father, a teen-aged boy and his mother arrive in a small town where their fractured relationship is widened by his deepening journey into gun culture.",6.0,1,0.1136,en,False
743955,Closed Until Further Notice,2020-05-07,"A family brought together by a video call during the Covid 19 pandemic. A tale of conspiracy theories, love and turmeric.",6.0,2,0.0921,en,False
139257,Pétrus,1946-10-02,"Petrus, a Montmartre photographer, is accidentally wounded by Migo, a dancer at the Frou Frou night club, when she is trying to shoot her faithless lover Rodrigue, a counterfeiter. Though Petrus tries to reconcile the lovers, Migo lands up with him after Rodrigue is finally killed by another jealous dancer.",5.9,7,0.3094,fr,False
756431,Bigfoot: The Legend is Real,2020-10-09,The Crypto Crew team uncover and document evidence of the elusive legend known as Bigfoot. Follow along as the team treks various mountainous areas in search for evidence. Be intrigued by the numerous witness interviews of those who have seen the beast. This is the ultimate Bigfoot documentary.,10.0,1,0.0985,en,False
377126,Best of the Slam Dunk Contest,2012-02-14,A look back at some of the most iconic slam dunk contest.,4.5,2,0.0143,en,False
705255,"One Night, Suddenly",2016-07-16,"A murderer roaming the streets at night in search of victims. That night, entering a shabby bar with three female college students and a middle-aged hostess, will he be able to achieve his purpose?",5.0,1,0.1785,ko,False
869993,My Sister's Hot Friend 72,2020-10-14,"How many times have you wanted to fuck your sister's friend? If you can't count that high, then My Sister's Hot Friend is for you! Watch hot, horny girls fuck the brothers of their friends!",6.0,1,0.0,en,True
65658,Towards Darkness,2007-04-28,"About a kidnapped hostage's life, and the frustration his family, a special ops team, and a man in charge of delivering the ransom money all feel as they rush to save him.",5.2,9,0.3728,es,False
164979,Pluto's Heart Throb,1950-01-06,"Pluto falls for Dinah the dachshund; so does Butch. She strings both along, until Pluto very sweetly gives her a bone. But Butch won't let her go, and keeps horning in, much to her annoyance.",6.7,14,0.27,en,False
226816,Woolen Under Where,1963-05-11,"Ralph Wolf and Sam Sheepdog are friends, housemates and coworkers who become bitter enemies, but strictly while they're on the clock. A suit of armor, a skin diving outfit, a unicycle and a makeshift tank figure in Ralph's schemes.",5.8,8,0.169,en,False
19582,Sherman's Way,2008-02-29,"An eccentric Olympic has-been who prefers leisure to work, finds himself stuck with a rigid pre-law Yale student with no time for wasting time. Between skinny-dipping and stealing cars, this odd-couple learn from each other that balance is the key to getting the girl, getting the job and getting a life.",3.9,10,0.2807,en,False
440923,The Godmothers,1973-12-12,Two brothers pose as women to avoid marrying a mobster's ugly daughter.,3.0,1,0.1601,en,False
172195,"Sun, Moon and Star: Part 1",1961-12-08,"The film traces the relationships that develop between the protagonist Xu and the three women he meets, set against the backdrop of the Second World War.",6.8,4,0.192,zh,False
347200,Code Geass: Akito the Exiled 3: The Brightness Falls,2015-05-02,"After discovering the face of their true enemy, someone who is related to Akito and responsible for the Geass placed upon him, W-0 attempts to return to their base at Castle Weisswolf. However, stranded in Warsaw due to a complication involving their military identification, they are forced to accept the help of local gypsies, allowing the squad to take some time to deepen their bonds. Meanwhile, Britannian advisor Julius Kingsley and his guard Suzaku Kururugi begin working together with the Knights of St. Michael in order to crush the European resistance once and for all, armed with the destructive power of a giant weapon known as the Ark Fleet.",6.3,49,2.6543,ja,False
288320,"Eating, Talking, Faucking",2013-03-21,"Eating, Talking, Faucking consists of 18 episodes. Some of which include a story of a 70's old man and 14-year-old kids talking candidly, a story of a soldier who is about to die and a serial killer, a story of men and women who have a blind date in the nude and a story of the creator who made human beings and mediates desires. All of which, contains honest sex talk on the screen.",1.0,1,0.5605,ko,False
338732,Hostiable,2015-08-01,"""Some couples think honesty is the most important thing in a relationship... They're wrong.""",6.5,8,0.2973,es,False
379721,Timeline: The History of WWE – 1988 – As Told By Hacksaw Duggan,2010-09-21,"The 80s are winding down, business has seen its amazing peak and the arenas are still full. The world’s biggest federation is front and center in the spotlight, fighting to keep its growing market share.  But Ted Turner has purchased WCW. The fallout of Duggan and Sheik’s arrest is still in the news. Wrestlers aren’t getting along. It’s big time, it’s 1988!  Summerslam…Wrestlemania…Ventura…Adonis dies…Duggan/Sheik arrest…the locker room…Rougeaus and Bulldogs…road life with Jake the Snake…Turner gets in the ring…Von Raschke…Vachon…Survivor Series…Saturday Night’s Main Event…",10.0,1,0.1693,ab,False
720176,The Rite of Summer,2018-01-20,"Kostia, a young Parisian dancer, tries to put on a show that brings together his two passions: dance and French variety. The relationship created between him and his dance teacher will teach him to assume his homosexuality.",2.0,1,0.0214,fr,False
462618,Xenoi,2016-10-11,"The Greek island of Syros is visited by a series of unexpected guests. Immutable forms, outside of time, aloof observants to human conditions.",8.0,1,0.0945,en,False
878163,O Apóstolo do Brasil - A Missão de São José de Anchieta,2021-09-17,"The story of Joseph of Anchieta , the Jesuit missionary who forever changed the history of Brazil",7.0,1,0.0071,pt,False
874238,The Santa Stakeout,2021-10-24,Tanya is a police detective who is reluctantly partnered with fellow detective Ryan to solve a recent string of heists taking place during high-profile holiday parties around town.,6.1,21,0.9104,en,False
65596,Unidentified Flying Oddball,1979-07-19,"A NASA spacecraft proves Einstein right when, traveling faster than light, it ends up near King Arthur's Camelot. On board are big-hearted Tom Trimble and Hermes, the look-alike robot he built. Tom immediately makes friends with pretty Alisande while becoming enemies with the evil knight Sir Mordred. It seems Mordred has joined up with the Sorcerer Merlin and they are both up to no good. It is now up to Tom to try and use 20th century technology to foil their plans.",5.4,33,0.8654,en,False
437564,Badai Pasti Berlalu,1977-11-28,"Siska, a young woman was heartbroken after her fiancé broke off their engagement. Unwilling to see his sister depressed, her brother Johnny introduced her to his friend Leo, who is known as a womanizer.",7.0,1,0.2572,id,False
680017,Karnawal,2021-09-23,"During a carnival, near the border between Argentina and Bolivia, a young Malambo dancer prepares for the most important competition of his life. When his ex-felon father returns, he jeopardizes everything by dragging his son into the criminal world.",6.227,22,0.2483,es,False
200203,The Red Book,1994-06-09,"An elliptical, pictographic animated film that uses flat, painted figures and collage elements in both two and three dimensional settings to explore the realms of memory, language and identity from the point of view of a woman amnesiac.",4.6,10,0.0873,en,False
288984,Days of Hell,1986-04-20,"This fast-paced film stars (Conrad Nichols) as the tough Captain Williams, head of a crack commando squad who goes into Afghanistan to save the U.S.S.R. -- and indirectly, the U.S. -- from some very bad publicity. A journalist and his daughter have evidence that the Russians are using biological and chemical weapons in their war in Afghanistan. The unit of five commandos smuggle themselves into Afghanistan through its neighbor Iran, bribing the leaders of that country with some spare parts for its war planes (shades of Iran-Contra!). Once inside the country they discover that the journalist has already died from exposure to nerve gas, and his daughter is already getting sick. Williams starts to guess that they are all being set up because everything is going just a little too well, and he adjusts his plans accordingly. ~ Eleanor Mannikka, Rovi",5.2,2,0.1689,it,False
603204,Stars at Noon,2022-10-14,"In present-day Nicaragua, a headstrong American journalist and a mysterious English businessman strike up a romance as they become embroiled in a dangerous labyrinth of lies and conspiracies and are forced to try and escape the country.",5.9,106,1.4382,fr,False
8283,Diameter of the Bomb,2005-09-14,"Since the renewed Intifada began in 2000, there have been over 75 Palestinian suicide bombings. This is the story of 0ne-the bombing of bus 32 in Jerusalem in June 2002. The film connects the stories of a group of ordinary Israelis-Jews and Arabs. Each of them holds a clue to someone who died that day.",5.2,2,0.225,en,False
388276,The Summer of Miss Forbes,1989-03-03,"Mrs. Forbes, a German governess, is hired for six weeks to take care of two children, while their parents are away. She is authoritarian and repressive, so the children plan to murder her. But when they spy on her during the night, they discover Mrs. Forbes' secret.",3.5,2,0.1837,es,False
234425,The Iceman Ducketh,1964-05-16,"When Daffy hears that the Klondike trading post is paying good money for furs, Bugs' pelt becomes endangered.",5.6,10,0.4479,en,False
479020,TommyTeen18,2017-03-13,This short film tells the story about a 15 year old boy who explores the world of online dating. Trapped between boy and manhood he tries to find his way.,5.5,4,0.1288,nl,False
392572,Rustom,2016-08-12,"A naval officer is devastated to learn about his wife's extramarital affair with a rich businessman while he was away. He pays him a visit and shoots him to death, following which he surrenders himself but claims to be ""not guilty"" in the court, much to the surprise of the businessman's sister and the officers dealing with his case.",6.7,123,1.7406,hi,False
93255,Breaking Benjamin Live:  The Homecoming,2007-04-21,"Breaking Benjamin Live - The Homecoming Get ready for Breaking Benjamin, one of the most fresh and exciting bands in the Modern Rock scene, performing live in Bethlehem, Pennsylvania, where it all began. Theses east coast alt-rockers perform songs from their platinum album We Are Not Alone in addition to their recent release, Phobia, in front of a sold-out hometown crowd at Stabler Arena.",10.0,1,0.2154,en,False
484748,Gorki-Tchekhov 1900,2017-11-22,,5.3,3,0.0518,fr,False
272402,The Angry Cid,1983-12-19,"Rodrigo Díaz de Vivar, “Mio Cid”, is in love with Jimena, but the Count of Oviedo, his father, challenges him to a duel and is killed. He before him curses Rodrigo, that if he marries Jimena, he will lose his manly faculties. And, in fact, when he gets married, Rodrigo becomes effeminate.",3.0,2,0.6263,es,False
109266,Ruhm,2012-03-22,"A nameless man receives phone calls intended for someone else and ends up pretending to be that person, while a female character rebels against her author.",6.4,6,0.3241,de,False
727639,По прозвищу «Дьявол»,2020-06-27,,8.0,1,0.0713,ru,False
357146,Chain of Flowers,2013-09-17,"Based upon the novel by Minato Kanae. The story is about three women who all live in the same countryside town but who never interact with one another even though they are all tied by the same tragedy. While newly-unemployed Rika tries to get her ailing grandmother to take a needed surgery, she also struggles to come up with the money to pay for it. A mysterious benefactor known to her only as ""K"" might be able to help, but her grandmother is steadfast in telling her to decline it. As Rika searches for clues as to who this ""K"" is, she increasingly finds that she and two other women are linked not only by a tragedy but a chain of flowers as well.",5.5,2,0.6911,ja,False
242452,The Attorney,2013-12-18,"Song Woo-seok is a lawyer with no clients. When his friend's son is falsely accused of a crime and tortured, he takes up the case and the course of his life changes for good.",7.8,200,2.6924,ko,False
11509,Silverado,1985-07-10,"Four unwitting heroes cross paths on their journey to the sleepy town of Silverado. Little do they know the town where their family and friends reside has been taken over by a corrupt sheriff and a murderous posse. It's up to the sharp-shooting foursome to save the day, but first they have to break each other out of jail, and learn who their real friends are.",7.0,741,2.8676,en,False
456567,Bhoomi,2017-09-22,"A shoe-smith Arun Sachdeva is shattered when he discovers that his daughter, Bhoomi has been raped by Dhauli and his gang of three. The father and daughter grieve for a bit before planning revenge.",5.9,29,0.7203,hi,False
508858,The Sleeping Beauty of East Finchley,2011-06-16,"Joan's life is passing her by. Her job is dull and at home she looks after her elderly Mother. There is nothing remarkable about her - apart from an amazing singing voice which no-one ever hears. Until that is Pat, a friendly nurse who is looking after Joan's Mother, hears Joan singing to her records one day. Pat sings with a womens choir called the Friends of Dusty. Would Joan like to be a Friend of Dusty too?",0.5,1,0.0339,en,False
444123,The Itty Bitty Titty Committee,2011-11-02,"Babes with tight frames line up to show off the goods, and make it count!",9.8,2,0.0,en,True
388881,Indian Territory,1950-09-29,"Columbia's final release for 1950 was the Gene Autry western Indian Territory. Set during the Reconstruction Era, the story finds Autry working as an undercover agent for the U.S. cavalry. His mission: to neutralize a former Austrian army officer named Curt Raidler (Phil Van Zandt), who is leading a group of renegade Indians on a series of destructive raids.",2.0,1,0.3154,en,False
636031,Leave It to Levi,2019-06-13,"In 2014, Luke was a small-town boy growing up in Ohio. The only son and adopted child of a single mother, he dropped out of college and moved to New York to become a gay porn star: Levi Karter.",5.3,7,0.4023,en,False
962507,Révélations sur le Mary Rose,2018-09-01,,7.0,1,0.0664,fr,False
254259,So Well Remembered,1947-07-09,A mill-owner's ambitious daughter almost ruins her husband's political career.,5.2,13,0.4749,en,False
848552,¿Hasta Cuando Me Amarás?,2018-12-14,,5.0,1,0.0496,es,False
194085,Akrobatisches Potpourri,1895-11-01,Eight circus performers known as the Grunato family perform their famous balancing act.,4.5,19,0.1,de,False
676992,Maldita sucia,2013-01-01,,5.0,3,0.0719,es,False
